user_id,nickname,x,y,tier
0f6e6d6a-57cc-59a2-bff6-eded84aaaf6b,Morgan Anderson,0.009568314823667849,-0.048071067420878,2
121617c2-0282-5301-8765-d8ced248013f,Avery Cruz,0.07655527404515532,0.4445560393346044,3
1bda4f83-cd2b-5b51-af26-4351be39a8c8,Taylor Bennett,0.039788798053998806,0.252023262218612,3
2078af1e-32a3-5bf2-a0bd-2cfc10823f94,Cameron Bennett,-0.012659010131856632,-0.06103111022830301,2
3581f35d-13ce-599a-8f9f-1dc5d5efdb96,Taylor Anderson,0.03391936166125344,0.20281924452831443,3
42f0f3e8-82ac-5f87-a6d6-f331685ce6a6,Hayden Anderson,0.0028526171350247674,-0.031593665884272294,1
444ed63f-9d51-525e-9c20-733736857f14,Avery Bennett,0.051683974998974154,0.2915682240869609,3
4d4b993d-461b-52be-8dd6-a2393412bcc2,Riley Anderson,0.0022452062270761604,-0.030788752265288752,1
6c1411a1-3757-57b6-a182-c3b4b92e0c0c,Cameron Anderson,0.010383318024196772,-0.03946109465746113,2
78e94451-849b-57f7-b6ab-8e7f270cfaf9,Jordan Bennett,0.01148887744980743,-0.03752641855467071,1
882dbcc3-9834-59c0-a0b7-c543eb198815,Jordan Anderson,-0.01313295438089468,-0.11112591829530868,3
8c77f4a2-6777-538d-98d5-19bb2d30b117,Parker Bennett,-0.008436468683473215,-0.07840326732209899,2
9373b144-fbea-5b24-b746-1b5a15185ac4,Reese Anderson,-0.002261074203147817,-0.06433423969555102,2
99a0666d-8865-5d73-8e3b-27fe3aea0414,Reese Bennett,0.002120963496952409,-0.003362512145900387,1
9e7e1a77-773e-5937-9347-1c1ca11c6ae8,Quinn Bennett,-0.0020501252201737463,-0.06424833453655432,2
aa834b27-6e25-52c6-86de-e105a0bfc2f1,Eleanor Colvin,0.0,0.0,1
afec5144-e6a3-511f-9dc2-02f8ec57d8ac,Winston Churchill,-0.035780875295144926,-0.04235800714035855,2
bc9258dd-04e9-5352-a83b-d42f9761894e,Morgan Bennett,0.003461469013953871,-0.059514947311436535,2
cf21953c-e290-5735-9949-985ff0748943,Riley Bennett,0.004616795839378709,-0.03662195480010973,1
df33a880-7249-57ce-9eee-b8404eb97297,Quinn Anderson,-0.008943704673452936,-0.06643755573469523,2
eae30cde-7e83-5fce-9c05-6632671368c0,Hayden Bennett,-0.005105373572585436,-0.05928766122267339,2
